"Date","id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","tleaf","lleaf"
2015-04-29,"ILEMUC04_HF_03","ILEMUC","03","HF","ILEMUC04_HF","CL2","cool","long","chill2","ILE",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"ILEMUC04_HF_09","ILEMUC","09","HF","ILEMUC04_HF","WS2","warm","short","chill2","ILE",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"ILEMUC04_SH_04","ILEMUC","04","SH","ILEMUC04_SH","CL2","cool","long","chill2","ILE",NA,NA,"27, 7","27, 7","","TLS",83,50,50,27,27
2015-04-29,"ILEMUC04_SH_07","ILEMUC","07","SH","ILEMUC04_SH","WS2","warm","short","chill2","ILE",NA,NA,"0","27, 6","Likely dead","TLS",83,50,50,0,27
2015-04-29,"ILEMUC05_HF_02","ILEMUC","02","HF","ILEMUC05_HF","CL2","cool","long","chill2","ILE",25,NA,"9","8","","TLS",83,50,50,9,8
2015-04-29,"ILEMUC05_HF_11","ILEMUC","11","HF","ILEMUC05_HF","WS2","warm","short","chill2","ILE",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"ILEMUC05_SH_06","ILEMUC","06","SH","ILEMUC05_SH","WS2","warm","short","chill2","ILE",NA,NA,"-","27, 8","Leaves turning brown","TLS",83,50,50,NA,27
2015-04-29,"ILEMUC05_SH_09","ILEMUC","09","SH","ILEMUC05_SH","CL2","cool","long","chill2","ILE",NA,NA,"27, 9","27, 9","","TLS",83,50,50,27,27
2015-04-29,"ILEMUC06_HF_09","ILEMUC","09","HF","ILEMUC06_HF","CL2","cool","long","chill2","ILE",NA,NA,"27","27","Dead","TLS",83,50,50,27,27
2015-04-29,"ILEMUC06_HF_10","ILEMUC","10","HF","ILEMUC06_HF","WS2","warm","short","chill2","ILE",NA,NA,"0","0","May be dead","TLS",83,50,50,0,0
2015-04-29,"ILEMUC06_SH_04","ILEMUC","04","SH","ILEMUC06_SH","CL2","cool","long","chill2","ILE",NA,NA,"27, 7","27, 7","","TLS",83,50,50,27,27
2015-04-29,"ILEMUC06_SH_05","ILEMUC","05","SH","ILEMUC06_SH","WS2","warm","short","chill2","ILE",NA,NA,"27, 7","27, 7","","TLS",83,50,50,27,27
2015-04-29,"ILEMUC07_HF_03","ILEMUC","03","HF","ILEMUC07_HF","WS2","warm","short","chill2","ILE",NA,NA,"27, 9","27, 9","Leaves turning red","TLS",83,50,50,27,27
2015-04-29,"ILEMUC07_HF_12","ILEMUC","12","HF","ILEMUC07_HF","CL2","cool","long","chill2","ILE",NA,NA,"27, 9","27, 9","","TLS",83,50,50,27,27
2015-04-29,"ILEMUC07_SH_05","ILEMUC","05","SH","ILEMUC07_SH","WS2","warm","short","chill2","ILE",NA,NA,"27, 7","27, 7","Dead or dying","TLS",83,50,50,27,27
2015-04-29,"ILEMUC07_SH_10","ILEMUC","10","SH","ILEMUC07_SH","CL2","cool","long","chill2","ILE",25,25,"8","8","","TLS",83,50,50,8,8
2015-04-29,"ILEMUC08_HF_01","ILEMUC","01","HF","ILEMUC08_HF","CL2","cool","long","chill2","ILE",25,25,"27, 9","27, 9","","TLS",83,50,50,27,27
2015-04-29,"ILEMUC08_HF_02","ILEMUC","02","HF","ILEMUC08_HF","WS2","warm","short","chill2","ILE",NA,NA,"27, 8","27, 8","Leaves turning yellow","TLS",83,50,50,27,27
2015-04-29,"POPGRA01_SH_07","POPGRA","07","SH","POPGRA01_SH","WS2","warm","short","chill2","POP",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"POPGRA01_SH_09","POPGRA","09","SH","POPGRA01_SH","CL2","cool","long","chill2","POP",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"POPGRA02_HF_03","POPGRA","03","HF","POPGRA02_HF","CL2","cool","long","chill2","POP",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA02_HF_05","POPGRA","05","HF","POPGRA02_HF","WS2","warm","short","chill2","POP",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA02_SH_07","POPGRA","07","SH","POPGRA02_SH","CL2","cool","long","chill2","POP",NA,NA,"7","4","","TLS",83,50,50,7,4
2015-04-29,"POPGRA02_SH_08","POPGRA","08","SH","POPGRA02_SH","WS2","warm","short","chill2","POP",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"POPGRA03_HF_02","POPGRA","02","HF","POPGRA03_HF","CL2","cool","long","chill2","POP",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"POPGRA03_HF_09","POPGRA","09","HF","POPGRA03_HF","WS2","warm","short","chill2","POP",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"POPGRA04_SH_06","POPGRA","06","SH","POPGRA04_SH","CL2","cool","long","chill2","POP",NA,NA,"1","5","","TLS",83,50,50,1,5
2015-04-29,"POPGRA04_SH_12","POPGRA","12","SH","POPGRA04_SH","WS2","warm","short","chill2","POP",NA,NA,"1","1","Totally under water","TLS",83,50,50,1,1
2015-04-29,"POPGRA05_HF_01","POPGRA","01","HF","POPGRA05_HF","WS2","warm","short","chill2","POP",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"POPGRA05_HF_07","POPGRA","07","HF","POPGRA05_HF","CL2","cool","long","chill2","POP",NA,NA,"5","-","No laterals","TLS",83,50,50,5,NA
2015-04-29,"POPGRA05_SH_05","POPGRA","05","SH","POPGRA05_SH","WS2","warm","short","chill2","POP",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA05_SH_09","POPGRA","09","SH","POPGRA05_SH","CL2","cool","long","chill2","POP",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA06_HF_06","POPGRA","06","HF","POPGRA06_HF","WS2","warm","short","chill2","POP",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"POPGRA06_HF_10","POPGRA","10","HF","POPGRA06_HF","CL2","cool","long","chill2","POP",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"POPGRA06_SH_04","POPGRA","04","SH","POPGRA06_SH","CL2","cool","long","chill2","POP",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA06_SH_06","POPGRA","06","SH","POPGRA06_SH","WS2","warm","short","chill2","POP",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA07_HF_06","POPGRA","06","HF","POPGRA07_HF","CL2","cool","long","chill2","POP",NA,NA,"7","-","No laterals","TLS",83,50,50,7,NA
2015-04-29,"POPGRA07_HF_10","POPGRA","10","HF","POPGRA07_HF","WS2","warm","short","chill2","POP",NA,NA,"-","-","Missing all buds but alive","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA08_SH_05","POPGRA","05","SH","POPGRA08_SH","WS2","warm","short","chill2","POP",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"POPGRA08_SH_06","POPGRA","06","SH","POPGRA08_SH","CL2","cool","long","chill2","POP",NA,NA,"7","-","No laterals","TLS",83,50,50,7,NA
2015-04-29,"QUERUB04_SH_07","QUERUB","07","SH","QUERUB04_SH","CL2","cool","long","chill2","QUE",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"QUERUB04_SH_10","QUERUB","10","SH","QUERUB04_SH","WS2","warm","short","chill2","QUE",NA,NA,"10","4","","TLS",83,50,50,10,4
2015-04-29,"QUERUB05_SH_05","QUERUB","05","SH","QUERUB05_SH","WS2","warm","short","chill2","QUE",NA,NA,"7","4","","TLS",83,50,50,7,4
2015-04-29,"QUERUB05_SH_06","QUERUB","06","SH","QUERUB05_SH","CL2","cool","long","chill2","QUE",NA,NA,"7","4","","TLS",83,50,50,7,4
2015-04-29,"QUERUB06_SH_08","QUERUB","08","SH","QUERUB06_SH","CL2","cool","long","chill2","QUE",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"QUERUB06_SH_09","QUERUB","09","SH","QUERUB06_SH","WS2","warm","short","chill2","QUE",NA,NA,"10","1","","TLS",83,50,50,10,1
2015-04-29,"QUERUB07_SH_07","QUERUB","07","SH","QUERUB07_SH","WS2","warm","short","chill2","QUE",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"QUERUB07_SH_08","QUERUB","08","SH","QUERUB07_SH","CL2","cool","long","chill2","QUE",NA,NA,"0","0","","TLS",83,50,50,0,0
2015-04-29,"QUERUB08_SH_04","QUERUB","04","SH","QUERUB08_SH","CL2","cool","long","chill2","QUE",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"QUERUB08_SH_12","QUERUB","12","SH","QUERUB08_SH","WS2","warm","short","chill2","QUE",NA,NA,"7","6","","TLS",83,50,50,7,6
2015-04-29,"QUERUB10_SH_02","QUERUB","02","SH","QUERUB10_SH","WS2","warm","short","chill2","QUE",NA,NA,"10","1","","TLS",83,50,50,10,1
2015-04-29,"QUERUB10_SH_12","QUERUB","12","SH","QUERUB10_SH","CL2","cool","long","chill2","QUE",NA,NA,"10","1","","TLS",83,50,50,10,1
2015-04-29,"QUERUB15_HF_04","QUERUB","04","HF","QUERUB15_HF","WS2","warm","short","chill2","QUE",NA,NA,"10","4","","TLS",83,50,50,10,4
2015-04-29,"QUERUB15_HF_05","QUERUB","05","HF","QUERUB15_HF","CL2","cool","long","chill2","QUE",NA,NA,"7","5","","TLS",83,50,50,7,5
2015-04-29,"QUERUB16_HF_04","QUERUB","04","HF","QUERUB16_HF","WS2","warm","short","chill2","QUE",NA,NA,"27, 5","27, 5","Dead or dying","TLS",83,50,50,27,27
2015-04-29,"QUERUB16_HF_06","QUERUB","06","HF","QUERUB16_HF","CL2","cool","long","chill2","QUE",NA,NA,"7","7","","TLS",83,50,50,7,7
2015-04-29,"QUERUB17_HF_09","QUERUB","09","HF","QUERUB17_HF","CL2","cool","long","chill2","QUE",NA,NA,"7","7","","TLS",83,50,50,7,7
2015-04-29,"QUERUB17_HF_10","QUERUB","10","HF","QUERUB17_HF","WS2","warm","short","chill2","QUE",NA,NA,"1","7","","TLS",83,50,50,1,7
2015-04-29,"QUERUB20_HF_01","QUERUB","01","HF","QUERUB20_HF","WS2","warm","short","chill2","QUE",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"QUERUB20_HF_05","QUERUB","05","HF","QUERUB20_HF","CL2","cool","long","chill2","QUE",NA,NA,"7","5","","TLS",83,50,50,7,5
2015-04-29,"QUERUB21_HF_02","QUERUB","02","HF","QUERUB21_HF","CL2","cool","long","chill2","QUE",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"QUERUB21_HF_08","QUERUB","08","HF","QUERUB21_HF","WS2","warm","short","chill2","QUE",NA,NA,"4","6","","TLS",83,50,50,4,6
2015-04-29,"QUERUB23_HF_02","QUERUB","02","HF","QUERUB23_HF","WS2","warm","short","chill2","QUE",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"QUERUB23_HF_10","QUERUB","10","HF","QUERUB23_HF","CL2","cool","long","chill2","QUE",NA,NA,"5","6","","TLS",83,50,50,5,6
2015-04-29,"VIBCAS01_SH_06","VIBCAS","06","SH","VIBCAS01_SH","WS2","warm","short","chill2","VIB",NA,NA,"27, 8","27, 8","Dead or dying","TLS",83,50,50,27,27
2015-04-29,"VIBCAS01_SH_09","VIBCAS","09","SH","VIBCAS01_SH","CL2","cool","long","chill2","VIB",NA,NA,"27","27","Dead dying","TLS",83,50,50,27,27
2015-04-29,"VIBCAS02_HF_02","VIBCAS","02","HF","VIBCAS02_HF","WS2","warm","short","chill2","VIB",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"VIBCAS02_HF_10","VIBCAS","10","HF","VIBCAS02_HF","CL2","cool","long","chill2","VIB",NA,NA,"-","-","","TLS",83,50,50,NA,NA
2015-04-29,"VIBCAS03_HF_06","VIBCAS","06","HF","VIBCAS03_HF","CL2","cool","long","chill2","VIB",NA,NA,"-","-","","TLS",83,50,50,NA,NA
2015-04-29,"VIBCAS03_HF_12","VIBCAS","12","HF","VIBCAS03_HF","WS2","warm","short","chill2","VIB",NA,NA,"-","-","","TLS",83,50,50,NA,NA
2015-04-29,"VIBCAS04_HF_03","VIBCAS","03","HF","VIBCAS04_HF","CL2","cool","long","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBCAS04_HF_11","VIBCAS","11","HF","VIBCAS04_HF","WS2","warm","short","chill2","VIB",NA,NA,"27, 7","27, 7","","TLS",83,50,50,27,27
2015-04-29,"VIBCAS04_SH_08","VIBCAS","08","SH","VIBCAS04_SH","CL2","cool","long","chill2","VIB",NA,NA,"5","1","","TLS",83,50,50,5,1
2015-04-29,"VIBCAS04_SH_12","VIBCAS","12","SH","VIBCAS04_SH","WS2","warm","short","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBCAS05_SH_03","VIBCAS","03","SH","VIBCAS05_SH","WS2","warm","short","chill2","VIB",NA,NA,"8","8","","TLS",83,50,50,8,8
2015-04-29,"VIBCAS05_SH_07","VIBCAS","07","SH","VIBCAS05_SH","CL2","cool","long","chill2","VIB",24,NA,"27, 9","27, 9","Turning red","TLS",83,50,50,27,27
2015-04-29,"VIBCAS06_SH_08","VIBCAS","08","SH","VIBCAS06_SH","CL2","cool","long","chill2","VIB",NA,NA,"-","6","","TLS",83,50,50,NA,6
2015-04-29,"VIBCAS06_SH_12","VIBCAS","12","SH","VIBCAS06_SH","WS2","warm","short","chill2","VIB",16,NA,"8","8","Not sure of T or L","TLS",83,50,50,8,8
2015-04-29,"VIBCAS07_HF_01","VIBCAS","01","HF","VIBCAS07_HF","WS2","warm","short","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBCAS07_HF_07","VIBCAS","07","HF","VIBCAS07_HF","CL2","cool","long","chill2","VIB",NA,NA,"9","27, 9","","TLS",83,50,50,9,27
2015-04-29,"VIBCAS07_SH_05","VIBCAS","05","SH","VIBCAS07_SH","CL2","cool","long","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBCAS07_SH_07","VIBCAS","07","SH","VIBCAS07_SH","WS2","warm","short","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBCAS08_HF_03","VIBCAS","03","HF","VIBCAS08_HF","CL2","cool","long","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBCAS08_HF_05","VIBCAS","05","HF","VIBCAS08_HF","WS2","warm","short","chill2","VIB",27,27,"7","7","Dead or dying","TLS",83,50,50,7,7
2015-04-29,"VIBCAS08_SH_06","VIBCAS","06","SH","VIBCAS08_SH","CL2","cool","long","chill2","VIB",NA,NA,"-","6","","TLS",83,50,50,NA,6
2015-04-29,"VIBCAS08_SH_08","VIBCAS","08","SH","VIBCAS08_SH","WS2","warm","short","chill2","VIB",NA,NA,"-","27, 9","Dead or dying","TLS",83,50,50,NA,27
2015-04-29,"VIBCAS10_HF_05","VIBCAS","05","HF","VIBCAS10_HF","WS2","warm","short","chill2","VIB",NA,NA,"-","-","Dead :(","TLS",83,50,50,NA,NA
2015-04-29,"VIBCAS10_HF_11","VIBCAS","11","HF","VIBCAS10_HF","CL2","cool","long","chill2","VIB",NA,NA,"27, 9","27, 9","","TLS",83,50,50,27,27
2015-04-29,"VIBLAN02_SH_03","VIBLAN","03","SH","VIBLAN02_SH","WS2","warm","short","chill2","VIB",NA,NA,"6","8","","TLS",83,50,50,6,8
2015-04-29,"VIBLAN02_SH_06","VIBLAN","06","SH","VIBLAN02_SH","CL2","cool","long","chill2","VIB",NA,NA,"-","-","Terminal bud floating in water","TLS",83,50,50,NA,NA
2015-04-29,"VIBLAN03_HF_01","VIBLAN","01","HF","VIBLAN03_HF","WS2","warm","short","chill2","VIB",NA,NA,"1","6","","TLS",83,50,50,1,6
2015-04-29,"VIBLAN03_HF_09","VIBLAN","09","HF","VIBLAN03_HF","CL2","cool","long","chill2","VIB",NA,NA,"1","0","","TLS",83,50,50,1,0
2015-04-29,"VIBLAN04_HF_08","VIBLAN","08","HF","VIBLAN04_HF","CL2","cool","long","chill2","VIB",25,25,"1","1","Not sure if T or L","TLS",83,50,50,1,1
2015-04-29,"VIBLAN04_HF_12","VIBLAN","12","HF","VIBLAN04_HF","WS2","warm","short","chill2","VIB",NA,NA,"8","8","Not sure if T or L","TLS",83,50,50,8,8
2015-04-29,"VIBLAN04_SH_01","VIBLAN","01","SH","VIBLAN04_SH","WS2","warm","short","chill2","VIB",NA,NA,"-","1","","TLS",83,50,50,NA,1
2015-04-29,"VIBLAN04_SH_05","VIBLAN","05","SH","VIBLAN04_SH","CL2","cool","long","chill2","VIB",NA,NA,"-","4","Tiny leaf tips emerging","TLS",83,50,50,NA,4
2015-04-29,"VIBLAN05_SH_08","VIBLAN","08","SH","VIBLAN05_SH","CL2","cool","long","chill2","VIB",NA,NA,"-","6","","TLS",83,50,50,NA,6
2015-04-29,"VIBLAN05_SH_10","VIBLAN","10","SH","VIBLAN05_SH","WS2","warm","short","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBLAN06_SH_03","VIBLAN","03","SH","VIBLAN06_SH","CL2","cool","long","chill2","VIB",NA,NA,"27, 9","27, 9","Turning red","TLS",83,50,50,27,27
2015-04-29,"VIBLAN06_SH_09","VIBLAN","09","SH","VIBLAN06_SH","WS2","warm","short","chill2","VIB",NA,25,"6","6","","TLS",83,50,50,6,6
2015-04-29,"VIBLAN07_SH_03","VIBLAN","03","SH","VIBLAN07_SH","CL2","cool","long","chill2","VIB",NA,NA,"-","-","","TLS",83,50,50,NA,NA
2015-04-29,"VIBLAN07_SH_04","VIBLAN","04","SH","VIBLAN07_SH","WS2","warm","short","chill2","VIB",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"VIBLAN09_HF_03","VIBLAN","03","HF","VIBLAN09_HF","WS2","warm","short","chill2","VIB",NA,NA,"9","8","","TLS",83,50,50,9,8
2015-04-29,"VIBLAN09_HF_05","VIBLAN","05","HF","VIBLAN09_HF","CL2","cool","long","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBLAN09_SH_09","VIBLAN","09","SH","VIBLAN09_SH","CL2","cool","long","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBLAN09_SH_12","VIBLAN","12","SH","VIBLAN09_SH","WS2","warm","short","chill2","VIB",NA,NA,"9","-","","TLS",83,50,50,9,NA
2015-04-29,"VIBLAN10_HF_04","VIBLAN","04","HF","VIBLAN10_HF","CL2","cool","long","chill2","VIB",NA,NA,"9","9","","TLS",83,50,50,9,9
2015-04-29,"VIBLAN10_HF_05","VIBLAN","05","HF","VIBLAN10_HF","WS2","warm","short","chill2","VIB",25,25,"0","6","","TLS",83,50,50,0,6
2015-04-29,"VIBLAN11_HF_07","VIBLAN","07","HF","VIBLAN11_HF","WS2","warm","short","chill2","VIB",NA,NA,"8","-","","TLS",83,50,50,8,NA
2015-04-29,"VIBLAN11_HF_09","VIBLAN","09","HF","VIBLAN11_HF","CL2","cool","long","chill2","VIB",25,NA,"0","0","","TLS",83,50,50,0,0
2015-04-29,"VIBLAN12_HF_06","VIBLAN","06","HF","VIBLAN12_HF","CL2","cool","long","chill2","VIB",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"VIBLAN12_HF_09","VIBLAN","09","HF","VIBLAN12_HF","WS2","warm","short","chill2","VIB",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"ACEPEN01_HF_09","ACEPEN","09","HF","ACEPEN01_HF","WS1","warm","short","chill1","ACE",NA,NA,"10","5","","TLS",83,50,50,10,5
2015-04-29,"ACEPEN02_HF_08","ACEPEN","08","HF","ACEPEN02_HF","WS1","warm","short","chill1","ACE",NA,NA,"5","0","","TLS",83,50,50,5,0
2015-04-29,"ACEPEN03_HF_07","ACEPEN","07","HF","ACEPEN03_HF","WS1","warm","short","chill1","ACE",NA,NA,"6","7","","TLS",83,50,50,6,7
2015-04-29,"ACEPEN04_HF_04","ACEPEN","04","HF","ACEPEN04_HF","WS1","warm","short","chill1","ACE",NA,NA,"2","0","","TLS",83,50,50,2,0
2015-04-29,"ACEPEN04_SH_10","ACEPEN","10","SH","ACEPEN04_SH","WS1","warm","short","chill1","ACE",NA,NA,"6","5","","TLS",83,50,50,6,5
2015-04-29,"ACEPEN06_SH_12","ACEPEN","12","SH","ACEPEN06_SH","WS1","warm","short","chill1","ACE",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"ACEPEN07_SH_06","ACEPEN","06","SH","ACEPEN07_SH","WS1","warm","short","chill1","ACE",24,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"ACEPEN08_SH_08","ACEPEN","08","SH","ACEPEN08_SH","WS1","warm","short","chill1","ACE",NA,NA,"6","5","","TLS",83,50,50,6,5
2015-04-29,"ACEPEN09_SH_09","ACEPEN","09","SH","ACEPEN09_SH","WS1","warm","short","chill1","ACE",NA,NA,"5","6","","TLS",83,50,50,5,6
2015-04-29,"ACEPEN11_HF_10","ACEPEN","10","HF","ACEPEN11_HF","WS1","warm","short","chill1","ACE",NA,NA,"5","10","","TLS",83,50,50,5,10
2015-04-29,"ACEPEN11_SH_06","ACEPEN","06","SH","ACEPEN11_SH","WS1","warm","short","chill1","ACE",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"ACEPEN12_HF_09","ACEPEN","09","HF","ACEPEN12_HF","WS1","warm","short","chill1","ACE",24,NA,"5","5","","TLS",83,50,50,5,5
2015-04-29,"ACERUB05_SH_12","ACERUB","12","SH","ACERUB05_SH","WS1","warm","short","chill1","ACE",NA,NA,"4","6","","TLS",83,50,50,4,6
2015-04-29,"ACERUB06_SH_12","ACERUB","12","SH","ACERUB06_SH","WS1","warm","short","chill1","ACE",NA,NA,"5","4","","TLS",83,50,50,5,4
2015-04-29,"ACERUB07_SH_05","ACERUB","05","SH","ACERUB07_SH","WS1","warm","short","chill1","ACE",NA,NA,"27","27","Dead","TLS",83,50,50,27,27
2015-04-29,"ACERUB08_SH_10","ACERUB","10","SH","ACERUB08_SH","WS1","warm","short","chill1","ACE",NA,NA,"4","6","","TLS",83,50,50,4,6
2015-04-29,"ACERUB09_SH_04","ACERUB","04","SH","ACERUB09_SH","WS1","warm","short","chill1","ACE",NA,NA,"27, 6","4","","TLS",83,50,50,27,4
2015-04-29,"ACERUB10_HF_03","ACERUB","03","HF","ACERUB10_HF","WS1","warm","short","chill1","ACE",NA,NA,"5","4","","TLS",83,50,50,5,4
2015-04-29,"ACERUB10_SH_12","ACERUB","12","SH","ACERUB10_SH","WS1","warm","short","chill1","ACE",NA,NA,"27, 7","4","Leaves turning red, yellow","TLS",83,50,50,27,4
2015-04-29,"ACERUB11_HF_10","ACERUB","10","HF","ACERUB11_HF","WS1","warm","short","chill1","ACE",NA,NA,"7","0","","TLS",83,50,50,7,0
2015-04-29,"ACERUB13_HF_05","ACERUB","05","HF","ACERUB13_HF","WS1","warm","short","chill1","ACE",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"ACERUB14_HF_02","ACERUB","02","HF","ACERUB14_HF","WS1","warm","short","chill1","ACE",NA,NA,"27, 5","4","Dead or dying","TLS",83,50,50,27,4
2015-04-29,"ACERUB99_HF_03","ACERUB","03","HF","ACERUB99_HF","WS1","warm","short","chill1","ACE",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"ACESAC02_HF_04","ACESAC","04","HF","ACESAC02_HF","WS1","warm","short","chill1","ACE",NA,NA,"7","1","","TLS",83,50,50,7,1
2015-04-29,"ACESAC02_SH_12","ACESAC","12","SH","ACESAC02_SH","WS1","warm","short","chill1","ACE",NA,NA,"6","4","","TLS",83,50,50,6,4
2015-04-29,"ACESAC03_SH_03","ACESAC","03","SH","ACESAC03_SH","WS1","warm","short","chill1","ACE",NA,NA,"4","1","Acerub not Acesac","TLS",83,50,50,4,1
2015-04-29,"ACESAC05_HF_08","ACESAC","08","HF","ACESAC05_HF","WS1","warm","short","chill1","ACE",NA,NA,"4","1","","TLS",83,50,50,4,1
2015-04-29,"ACESAC06_HF_11","ACESAC","11","HF","ACESAC06_HF","WS1","warm","short","chill1","ACE",NA,NA,"0","0","","TLS",83,50,50,0,0
2015-04-29,"ACESAC07_HF_03","ACESAC","03","HF","ACESAC07_HF","WS1","warm","short","chill1","ACE",NA,NA,"4","1","","TLS",83,50,50,4,1
2015-04-29,"ACESAC07_SH_06","ACESAC","06","SH","ACESAC07_SH","WS1","warm","short","chill1","ACE",NA,NA,"0","0","","TLS",83,50,50,0,0
2015-04-29,"ACESAC09_SH_08","ACESAC","08","SH","ACESAC09_SH","WS1","warm","short","chill1","ACE",NA,NA,"-","4","","TLS",83,50,50,NA,4
2015-04-29,"ACESAC10_HF_12","ACESAC","12","HF","ACESAC10_HF","WS1","warm","short","chill1","ACE",NA,NA,"-","-","Missing","TLS",83,50,50,NA,NA
2015-04-29,"ACESAC10_SH_12","ACESAC","12","SH","ACESAC10_SH","WS1","warm","short","chill1","ACE",NA,NA,"0","10","Terminal turned black","TLS",83,50,50,0,10
2015-04-29,"ACESAC99_HF_07","ACESAC","07","HF","ACESAC99_HF","WS1","warm","short","chill1","ACE",NA,NA,"6","1","","TLS",83,50,50,6,1
2015-04-29,"ACESAC99_SH_11","ACESAC","11","SH","ACESAC99_SH","WS1","warm","short","chill1","ACE",NA,NA,"0","6","","TLS",83,50,50,0,6
2015-04-29,"BETALL01_SH_08","BETALL","08","SH","BETALL01_SH","WS1","warm","short","chill1","BET",NA,NA,"4","6","","TLS",83,50,50,4,6
2015-04-29,"BETALL02_SH_03","BETALL","03","SH","BETALL02_SH","WS1","warm","short","chill1","BET",NA,NA,"6","5","","TLS",83,50,50,6,5
2015-04-29,"BETALL03_SH_01","BETALL","01","SH","BETALL03_SH","WS1","warm","short","chill1","BET",NA,NA,"6","7","","TLS",83,50,50,6,7
2015-04-29,"BETALL08_SH_12","BETALL","12","SH","BETALL08_SH","WS1","warm","short","chill1","BET",NA,NA,"-","9","Large leaves","TLS",83,50,50,NA,9
2015-04-29,"BETALL09_SH_10","BETALL","10","SH","BETALL09_SH","WS1","warm","short","chill1","BET",NA,NA,"6","7","","TLS",83,50,50,6,7
2015-04-29,"BETALL10_HF_07","BETALL","07","HF","BETALL10_HF","WS1","warm","short","chill1","BET",NA,NA,"5","5","","TLS",83,50,50,5,5
2015-04-29,"BETALL10_SH_06","BETALL","06","SH","BETALL10_SH","WS1","warm","short","chill1","BET",NA,NA,"-","10","Large, elongating leaf!","TLS",83,50,50,NA,10
2015-04-29,"BETALL16_HF_12","BETALL","12","HF","BETALL16_HF","WS1","warm","short","chill1","BET",NA,NA,"4","7","","TLS",83,50,50,4,7
2015-04-29,"BETALL17_HF_09","BETALL","09","HF","BETALL17_HF","WS1","warm","short","chill1","BET",NA,NA,"6","8","","TLS",83,50,50,6,8
2015-04-29,"BETALL18_HF_10","BETALL","10","HF","BETALL18_HF","WS1","warm","short","chill1","BET",NA,NA,"4","5","","TLS",83,50,50,4,5
2015-04-29,"BETALL19_HF_08","BETALL","08","HF","BETALL19_HF","WS1","warm","short","chill1","BET",NA,NA,"6","7","","TLS",83,50,50,6,7
