"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","lday","fday","bday"
"QUEVEL02_HF_03","QUEVEL","2","HF","QUEVEL02_HF","WS0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,56,75,43
"QUEVEL02_HF_04","QUEVEL","2","HF","QUEVEL02_HF","CL0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,61,75,43
"QUEVEL03_HF_01","QUEVEL","3","HF","QUEVEL03_HF","WL0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,47,75,39
"QUEVEL03_HF_02","QUEVEL","3","HF","QUEVEL03_HF","CS0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,82,75,75
"QUEVEL03_HF_03","QUEVEL","3","HF","QUEVEL03_HF","CL0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,68,75,68
"QUEVEL03_HF_04","QUEVEL","3","HF","QUEVEL03_HF","WS0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,56,75,56
"QUEVEL05_HF_01","QUEVEL","5","HF","QUEVEL05_HF","WL0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,75,75,75
"QUEVEL05_HF_02","QUEVEL","5","HF","QUEVEL05_HF","CS0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,82,75,68
"QUEVEL05_HF_03","QUEVEL","5","HF","QUEVEL05_HF","CL0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,75,75,82
"QUEVEL05_HF_04","QUEVEL","5","HF","QUEVEL05_HF","WS0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,29,75,29
"QUEVEL06_HF_01","QUEVEL","6","HF","QUEVEL06_HF","WS0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,43,75,40
"QUEVEL06_HF_02","QUEVEL","6","HF","QUEVEL06_HF","WL0","20","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,42,75,33
"QUEVEL06_HF_03","QUEVEL","6","HF","QUEVEL06_HF","CS0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,68,75,68
"QUEVEL06_HF_04","QUEVEL","6","HF","QUEVEL06_HF","CL0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,61,75,48
"QUEVEL09_HF_01","QUEVEL","9","HF","QUEVEL09_HF","CL0","15","08","chill0","QUE",NA,NA,"0","0","","",1,-32,1,75,75,48
"QUEVEL09_HF_02","QUEVEL","9","HF","QUEVEL09_HF","WL0","20","08","chill0","QUE",NA,NA,"0","0","Short; doesn't reach to top of beaker","",1,-32,1,75,75,42
"QUEVEL09_HF_03","QUEVEL","9","HF","QUEVEL09_HF","WS0","20","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,68,75,56
"QUEVEL09_HF_04","QUEVEL","9","HF","QUEVEL09_HF","CS0","15","12","chill0","QUE",NA,NA,"0","0","","",1,-32,1,75,75,75
"RHAFRA01_HF_01","RHAFRA","1","HF","RHAFRA01_HF","CL0","15","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,40,75,34
"RHAFRA01_HF_02","RHAFRA","1","HF","RHAFRA01_HF","WS0","20","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,29,75,29
"RHAFRA01_HF_03","RHAFRA","1","HF","RHAFRA01_HF","CS0","15","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,75,75,39
"RHAFRA01_HF_04","RHAFRA","1","HF","RHAFRA01_HF","WL0","20","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,26,75,26
"RHAFRA02_HF_01","RHAFRA","2","HF","RHAFRA02_HF","CS0","15","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,68,75,39
"RHAFRA02_HF_02","RHAFRA","2","HF","RHAFRA02_HF","WL0","20","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,26,75,18
"RHAFRA02_HF_03","RHAFRA","2","HF","RHAFRA02_HF","WS0","20","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,34,75,27
"RHAFRA02_HF_04","RHAFRA","2","HF","RHAFRA02_HF","CL0","15","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,48,75,40
"RHAFRA12_HF_01","RHAFRA","12","HF","RHAFRA12_HF","CL0","15","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,34,75,32
"RHAFRA12_HF_02","RHAFRA","12","HF","RHAFRA12_HF","WL0","20","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,26,75,18
"RHAFRA12_HF_03","RHAFRA","12","HF","RHAFRA12_HF","WS0","20","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,27,75,27
"RHAFRA12_HF_04","RHAFRA","12","HF","RHAFRA12_HF","CS0","15","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,33,75,33
"RHAFRA16_HF_01","RHAFRA","16","HF","RHAFRA16_HF","WL0","20","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,29,75,26
"RHAFRA16_HF_02","RHAFRA","16","HF","RHAFRA16_HF","CL0","15","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,54,75,43
"RHAFRA16_HF_03","RHAFRA","16","HF","RHAFRA16_HF","CS0","15","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,75,75,75
"RHAFRA16_HF_04","RHAFRA","16","HF","RHAFRA16_HF","WS0","20","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,34,75,34
"RHAFRA17_HF_01","RHAFRA","17","HF","RHAFRA17_HF","CL0","15","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,75,75,68
"RHAFRA17_HF_02","RHAFRA","17","HF","RHAFRA17_HF","CS0","15","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,75,75,13
"RHAFRA17_HF_03","RHAFRA","17","HF","RHAFRA17_HF","WL0","20","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,26,75,26
"RHAFRA17_HF_04","RHAFRA","17","HF","RHAFRA17_HF","WS0","20","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,29,75,27
"RHAFRA18_HF_01","RHAFRA","18","HF","RHAFRA18_HF","CS0","15","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,47,75,33
"RHAFRA18_HF_02","RHAFRA","18","HF","RHAFRA18_HF","WL0","20","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,26,75,18
"RHAFRA18_HF_03","RHAFRA","18","HF","RHAFRA18_HF","CL0","15","08","chill0","RHA",NA,NA,"0","0","","",1,-32,1,43,75,34
"RHAFRA18_HF_04","RHAFRA","18","HF","RHAFRA18_HF","WS0","20","12","chill0","RHA",NA,NA,"0","0","","",1,-32,1,29,75,18
"RHOPRI03_HF_01","RHOPRI","3","HF","RHOPRI03_HF","CL0","15","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,43,32
"RHOPRI03_HF_02","RHOPRI","3","HF","RHOPRI03_HF","WS0","20","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,56,75,27
"RHOPRI03_HF_03","RHOPRI","3","HF","RHOPRI03_HF","CS0","15","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,75,13
"RHOPRI03_HF_04","RHOPRI","3","HF","RHOPRI03_HF","WL0","20","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,47,39,13
"RHOPRI04_HF_01","RHOPRI","4","HF","RHOPRI04_HF","WL0","20","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,39,42,18
"RHOPRI04_HF_02","RHOPRI","4","HF","RHOPRI04_HF","CS0","15","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,75,33
"RHOPRI04_HF_03","RHOPRI","4","HF","RHOPRI04_HF","CL0","15","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,61,34,29
"RHOPRI04_HF_04","RHOPRI","4","HF","RHOPRI04_HF","WS0","20","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,75,27
"RHOPRI05_HF_01","RHOPRI","5","HF","RHOPRI05_HF","WS0","20","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,56,68,34
"RHOPRI05_HF_02","RHOPRI","5","HF","RHOPRI05_HF","CS0","15","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,75,75,42
"RHOPRI05_HF_03","RHOPRI","5","HF","RHOPRI05_HF","CL0","15","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,61,61,32
"RHOPRI05_HF_04","RHOPRI","5","HF","RHOPRI05_HF","WL0","20","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,42,39,29
"RHOPRI06_HF_01","RHOPRI","6","HF","RHOPRI06_HF","WS0","20","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,29,75,26
"RHOPRI06_HF_02","RHOPRI","6","HF","RHOPRI06_HF","CS0","15","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,75,33
"RHOPRI06_HF_03","RHOPRI","6","HF","RHOPRI06_HF","WL0","20","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,75,75,26
"RHOPRI06_HF_04","RHOPRI","6","HF","RHOPRI06_HF","CL0","15","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,40,75,34
"RHOPRI07_HF_01","RHOPRI","7","HF","RHOPRI07_HF","CS0","15","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,75,33
"RHOPRI07_HF_02","RHOPRI","7","HF","RHOPRI07_HF","WS0","20","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,29,75,27
"RHOPRI07_HF_03","RHOPRI","7","HF","RHOPRI07_HF","CL0","15","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,43,75,29
"RHOPRI07_HF_04","RHOPRI","7","HF","RHOPRI07_HF","WL0","20","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,33,75,26
"RHOPRI08_HF_01","RHOPRI","8","HF","RHOPRI08_HF","CS0","15","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,75,33
"RHOPRI08_HF_02","RHOPRI","8","HF","RHOPRI08_HF","CL0","15","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,68,34,68
"RHOPRI08_HF_03","RHOPRI","8","HF","RHOPRI08_HF","WS0","20","12","chill0","RHO",NA,NA,"0","0","","",1,-32,1,34,75,12
"RHOPRI08_HF_04","RHOPRI","8","HF","RHOPRI08_HF","WL0","20","08","chill0","RHO",NA,NA,"0","0","","",1,-32,1,33,75,26
"SPIALB01_HF_01","SPIALB","1","HF","SPIALB01_HF","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,20,75,12
"SPIALB01_HF_02","SPIALB","1","HF","SPIALB01_HF","WS0","20","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,26,75,26
"SPIALB01_HF_03","SPIALB","1","HF","SPIALB01_HF","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,33,75,21
"SPIALB01_HF_04","SPIALB","1","HF","SPIALB01_HF","WL0","20","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,26,75,18
"SPIALB03_HF_01","SPIALB","3","HF","SPIALB03_HF","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,33,75,33
"SPIALB03_HF_02","SPIALB","3","HF","SPIALB03_HF","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,32,75,20
"SPIALB03_HF_03","SPIALB","3","HF","SPIALB03_HF","WS0","20","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,12
"SPIALB03_HF_04","SPIALB","3","HF","SPIALB03_HF","WL0","20","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,13
"SPIALB03_SH_01","SPIALB","3","SH","SPIALB03_SH","WL0","20","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,13
"SPIALB03_SH_02","SPIALB","3","SH","SPIALB03_SH","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,75,75,68
"SPIALB03_SH_03","SPIALB","3","SH","SPIALB03_SH","WS0","20","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,27,75,27
"SPIALB03_SH_04","SPIALB","3","SH","SPIALB03_SH","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,32,75,20
"SPIALB04_HF_01","SPIALB","4","HF","SPIALB04_HF","WS0","20","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,27,75,12
"SPIALB04_HF_02","SPIALB","4","HF","SPIALB04_HF","WL0","20","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,26,75,13
"SPIALB04_HF_03","SPIALB","4","HF","SPIALB04_HF","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,29,75,20
"SPIALB04_HF_04","SPIALB","4","HF","SPIALB04_HF","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,33,75,13
"SPIALB05_HF_01","SPIALB","5","HF","SPIALB05_HF","CS0","15","12","chill0","SPI",NA,NA,"0","0","In its own small beaker","",1,-32,1,33,75,13
"SPIALB05_HF_02","SPIALB","5","HF","SPIALB05_HF","WL0","20","08","chill0","SPI",NA,NA,"0","0","In its own small beaker; This specimen is in CLO, not WLO. Should it be switched?","",1,-32,1,18,75,18
"SPIALB05_HF_03","SPIALB","5","HF","SPIALB05_HF","WS0","20","12","chill0","SPI",NA,NA,"0","0","Missing","",1,-32,1,75,75,75
"SPIALB05_HF_04","SPIALB","5","HF","SPIALB05_HF","CL0","15","08","chill0","SPI",NA,NA,"0","0","In its own small beaker. This is not in CLO, it's in WLO. Spreadsheet should be updated or specimen should be switched. ","",1,-32,1,75,75,75
"SPIALB06_HF_01","SPIALB","6","HF","SPIALB06_HF","WL0","20","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,18
"SPIALB06_HF_02","SPIALB","6","HF","SPIALB06_HF","WS0","20","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,27,75,12
"SPIALB06_HF_03","SPIALB","6","HF","SPIALB06_HF","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,29,75,29
"SPIALB06_HF_04","SPIALB","6","HF","SPIALB06_HF","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,21,75,21
"SPIALB06_SH_01","SPIALB","6","SH","SPIALB06_SH","WL0","20","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,75,75,75
"SPIALB06_SH_02","SPIALB","6","SH","SPIALB06_SH","WS0","20","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,27,75,12
"SPIALB06_SH_03","SPIALB","6","SH","SPIALB06_SH","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,75,75,75
"SPIALB06_SH_04","SPIALB","6","SH","SPIALB06_SH","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,43,75,20
"SPIALB07_SH_01","SPIALB","7","SH","SPIALB07_SH","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,33,75,21
"SPIALB07_SH_02","SPIALB","7","SH","SPIALB07_SH","WL0","20","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,13
"SPIALB07_SH_03","SPIALB","7","SH","SPIALB07_SH","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,29,75,20
"SPIALB07_SH_04","SPIALB","7","SH","SPIALB07_SH","WS0","20","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,13
"SPIALB08_HF_01","SPIALB","8","HF","SPIALB08_HF","CL0","15","08","chill0","SPI",NA,NA,"0","0","Missing","",1,-32,1,75,75,75
"SPIALB08_HF_02","SPIALB","8","HF","SPIALB08_HF","WS0","20","12","chill0","SPI",NA,NA,"0","0","Missing","",1,-32,1,75,75,75
"SPIALB08_HF_03","SPIALB","8","HF","SPIALB08_HF","WL0","20","08","chill0","SPI",NA,NA,"0","0","Missing","",1,-32,1,75,75,75
"SPIALB08_HF_04","SPIALB","8","HF","SPIALB08_HF","CS0","15","12","chill0","SPI",NA,NA,"0","0","Missing","",1,-32,1,75,75,75
"SPIALB99_SH_01","SPIALB","99","SH","SPIALB99_SH","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,13
"SPIALB99_SH_02","SPIALB","99","SH","SPIALB99_SH","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,18,75,12
"SPIALB99_SH_03","SPIALB","99","SH","SPIALB99_SH","CS0","15","12","chill0","SPI",NA,NA,"0","0","","",1,-32,1,26,75,18
"SPIALB99_SH_04","SPIALB","99","SH","SPIALB99_SH","CL0","15","08","chill0","SPI",NA,NA,"0","0","","",1,-32,1,13,75,13
"VACMYR01_HF_01","VACMYR","1","HF","VACMYR01_HF","CL0","15","08","chill0","VAC",NA,NA,"0","0","Short. Does not reach to top of beaker","",1,-32,1,32,75,12
"VACMYR01_HF_02","VACMYR","1","HF","VACMYR01_HF","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,33,75,13
"VACMYR01_HF_03","VACMYR","1","HF","VACMYR01_HF","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,6
"VACMYR01_HF_04","VACMYR","1","HF","VACMYR01_HF","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,27,75,12
"VACMYR02_SH_01","VACMYR","2","SH","VACMYR02_SH","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,29,75,20
"VACMYR02_SH_02","VACMYR","2","SH","VACMYR02_SH","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,13
"VACMYR02_SH_03","VACMYR","2","SH","VACMYR02_SH","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,39,75,13
"VACMYR02_SH_04","VACMYR","2","SH","VACMYR02_SH","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,12
"VACMYR03_HF_01","VACMYR","3","HF","VACMYR03_HF","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,26,75,12
"VACMYR03_HF_02","VACMYR","3","HF","VACMYR03_HF","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,29,75,12
"VACMYR03_HF_03","VACMYR","3","HF","VACMYR03_HF","WL0","20","08","chill0","VAC",NA,NA,"0","0","Short; doesn't reach to top of beaker, and much of stem is submerged b/c it's sitting diagonally in beaker","",1,-32,1,26,75,13
"VACMYR03_HF_04","VACMYR","3","HF","VACMYR03_HF","CS0","15","12","chill0","VAC",NA,NA,"0","0","Short clipping, need to keep water at 300+ml","",1,-32,1,39,75,13
"VACMYR03_SH_01","VACMYR","3","SH","VACMYR03_SH","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,27,75,27
"VACMYR03_SH_02","VACMYR","3","SH","VACMYR03_SH","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,75,75,75
"VACMYR03_SH_03","VACMYR","3","SH","VACMYR03_SH","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,39,75,21
"VACMYR03_SH_04","VACMYR","3","SH","VACMYR03_SH","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,26,26,6
"VACMYR04_HF_01","VACMYR","4","HF","VACMYR04_HF","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,33,42,13
"VACMYR04_HF_02","VACMYR","4","HF","VACMYR04_HF","CL0","15","08","chill0","VAC",NA,NA,"0","0","Short. Does not reach to top of beaker","",1,-32,1,32,75,12
"VACMYR04_HF_03","VACMYR","4","HF","VACMYR04_HF","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,13
"VACMYR04_HF_04","VACMYR","4","HF","VACMYR04_HF","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,13,75,13
"VACMYR04_SH_01","VACMYR","4","SH","VACMYR04_SH","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,12
"VACMYR04_SH_02","VACMYR","4","SH","VACMYR04_SH","CL0","15","08","chill0","VAC",NA,NA,"0","0","Is short--doesn't reach out of beaker","",1,-32,1,29,75,20
"VACMYR04_SH_03","VACMYR","4","SH","VACMYR04_SH","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,39,75,33
"VACMYR04_SH_04","VACMYR","4","SH","VACMYR04_SH","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,26,75,13
"VACMYR05_HF_01","VACMYR","5","HF","VACMYR05_HF","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,13
"VACMYR05_HF_02","VACMYR","5","HF","VACMYR05_HF","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,29,13
"VACMYR05_HF_03","VACMYR","5","HF","VACMYR05_HF","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,32,75,12
"VACMYR05_HF_04","VACMYR","5","HF","VACMYR05_HF","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,33,75,13
"VACMYR05_SH_01","VACMYR","5","SH","VACMYR05_SH","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,42,75,21
"VACMYR05_SH_02","VACMYR","5","SH","VACMYR05_SH","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,26,75,13
"VACMYR05_SH_03","VACMYR","5","SH","VACMYR05_SH","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,32,75,20
"VACMYR05_SH_04","VACMYR","5","SH","VACMYR05_SH","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,26,75,13
"VACMYR07_HF_01","VACMYR","7","HF","VACMYR07_HF","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,29,75,12
"VACMYR07_HF_02","VACMYR","7","HF","VACMYR07_HF","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,75,75,33
"VACMYR07_HF_03","VACMYR","7","HF","VACMYR07_HF","WL0","20","08","chill0","VAC",NA,NA,"0","0","Doesn't reach out of beaker. ","",1,-32,1,26,75,13
"VACMYR07_HF_04","VACMYR","7","HF","VACMYR07_HF","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,12
"VACMYR07_SH_01","VACMYR","7","SH","VACMYR07_SH","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,26,75,13
"VACMYR07_SH_02","VACMYR","7","SH","VACMYR07_SH","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,32,75,32
"VACMYR07_SH_03","VACMYR","7","SH","VACMYR07_SH","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,27,75,12
"VACMYR07_SH_04","VACMYR","7","SH","VACMYR07_SH","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,75,75,75
"VACMYR08_SH_01","VACMYR","8","SH","VACMYR08_SH","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,39,75,21
"VACMYR08_SH_02","VACMYR","8","SH","VACMYR08_SH","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,18,75,13
"VACMYR08_SH_03","VACMYR","8","SH","VACMYR08_SH","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,27,75,12
"VACMYR08_SH_04","VACMYR","8","SH","VACMYR08_SH","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,34,75,20
"VACMYR10_HF_01","VACMYR","10","HF","VACMYR10_HF","WL0","20","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,26,75,13
"VACMYR10_HF_02","VACMYR","10","HF","VACMYR10_HF","WS0","20","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,27,75,12
"VACMYR10_HF_03","VACMYR","10","HF","VACMYR10_HF","CL0","15","08","chill0","VAC",NA,NA,"0","0","","",1,-32,1,29,75,12
"VACMYR10_HF_04","VACMYR","10","HF","VACMYR10_HF","CS0","15","12","chill0","VAC",NA,NA,"0","0","","",1,-32,1,39,75,13
"VIBCAS01_SH_01","VIBCAS","1","SH","VIBCAS01_SH","WS0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,18,75,12
"VIBCAS01_SH_03","VIBCAS","1","SH","VIBCAS01_SH","CS1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,15,75,15
"VIBCAS01_SH_04","VIBCAS","1","SH","VIBCAS01_SH","CL0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,32,75,20
"VIBCAS01_SH_05","VIBCAS","1","SH","VIBCAS01_SH","CS2","15","12","chill2","VIB",NA,NA,"","","[not measured]","TS",36,3,3,13,75,13
"VIBCAS01_SH_06","VIBCAS","1","SH","VIBCAS01_SH","WS2","20","12","chill2","VIB",NA,NA,"0","0","","TS",36,3,3,24,75,24
"VIBCAS01_SH_07","VIBCAS","1","SH","VIBCAS01_SH","CL1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,13,75,13
"VIBCAS01_SH_08","VIBCAS","1","SH","VIBCAS01_SH","WL2","20","08","chill2","VIB",NA,NA,"0","-","","EB",36,3,3,14,75,14
"VIBCAS01_SH_09","VIBCAS","1","SH","VIBCAS01_SH","CL2","15","08","chill2","VIB",NA,NA,"0","0","","EB",36,3,3,13,75,13
"VIBCAS01_SH_10","VIBCAS","1","SH","VIBCAS01_SH","WL0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,13,75,13
"VIBCAS01_SH_11","VIBCAS","1","SH","VIBCAS01_SH","CS0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,33,75,33
"VIBCAS01_SH_12","VIBCAS","1","SH","VIBCAS01_SH","WL1","20","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,8,75,8
"VIBCAS02_HF_01","VIBCAS","2","HF","VIBCAS02_HF","CL0","15","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,68,48,12
"VIBCAS02_HF_02","VIBCAS","2","HF","VIBCAS02_HF","WS2","20","12","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"VIBCAS02_HF_03","VIBCAS","2","HF","VIBCAS02_HF","WL2","20","08","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"VIBCAS02_HF_04","VIBCAS","2","HF","VIBCAS02_HF","CL1","15","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,8,75,8
"VIBCAS02_HF_05","VIBCAS","2","HF","VIBCAS02_HF","WL0","20","08","chill0","VIB",NA,NA,"0","0","","",1,-32,1,13,75,13
"VIBCAS02_HF_06","VIBCAS","2","HF","VIBCAS02_HF","WS0","20","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,18,75,18
"VIBCAS02_HF_07","VIBCAS","2","HF","VIBCAS02_HF","CS1","15","12","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,9,75,9
"VIBCAS02_HF_09","VIBCAS","2","HF","VIBCAS02_HF","CS2","15","12","chill2","VIB",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"VIBCAS02_HF_10","VIBCAS","2","HF","VIBCAS02_HF","CL2","15","08","chill2","VIB",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"VIBCAS02_HF_11","VIBCAS","2","HF","VIBCAS02_HF","CS0","15","12","chill0","VIB",NA,NA,"0","0","","",1,-32,1,21,75,21
"VIBCAS02_HF_12","VIBCAS","2","HF","VIBCAS02_HF","WL1","20","08","chill1","VIB",NA,NA,"0","0","","TS",36,3,3,8,75,8
